,Open,High,Low,Close,Volume,TradingDate
72,8316.0,8364.0,8267.0,8316.0,154300,2010-04-21
73,8316.0,8509.0,8316.0,8509.0,266820,2010-04-22
74,8557.0,8606.0,8509.0,8557.0,267720,2010-04-26
75,8557.0,8654.0,8557.0,8557.0,336330,2010-04-27
76,8509.0,8557.0,8461.0,8557.0,156830,2010-04-28
77,8509.0,8606.0,8509.0,8509.0,461540,2010-04-29
78,8751.0,8751.0,8557.0,8557.0,101940,2010-05-04
79,8557.0,8606.0,8509.0,8606.0,308760,2010-05-05
80,8509.0,8606.0,8461.0,8461.0,299590,2010-05-06
81,8364.0,8412.0,8267.0,8364.0,210840,2010-05-07
82,8364.0,8364.0,8122.0,8267.0,335850,2010-05-10
83,8573.0,8638.0,8251.0,8251.0,155980,2010-05-11
84,8251.0,8316.0,8058.0,8058.0,93610,2010-05-12
85,8251.0,8251.0,7993.0,8187.0,91730,2010-05-13
86,8187.0,8316.0,8187.0,8187.0,43580,2010-05-14
87,8187.0,8187.0,7864.0,7864.0,136050,2010-05-17
88,7800.0,7929.0,7735.0,7864.0,281790,2010-05-18
89,7607.0,7735.0,7607.0,7671.0,281930,2010-05-19
90,7478.0,7929.0,7478.0,7929.0,89050,2010-05-20
91,7671.0,7864.0,7607.0,7607.0,272680,2010-05-21
92,7800.0,7929.0,7735.0,7929.0,151520,2010-05-24
93,8122.0,8316.0,8058.0,8316.0,247320,2010-05-25
94,8509.0,8509.0,8251.0,8316.0,250910,2010-05-26
95,8316.0,8445.0,8251.0,8445.0,750690,2010-05-27
96,8638.0,8638.0,8445.0,8509.0,475090,2010-05-28
97,8509.0,8509.0,8380.0,8380.0,196760,2010-05-31
98,8509.0,8509.0,8316.0,8509.0,208590,2010-06-01
99,8445.0,8573.0,8445.0,8509.0,292360,2010-06-02
100,8509.0,8638.0,8509.0,8573.0,337580,2010-06-03
101,8638.0,8702.0,8638.0,8638.0,201460,2010-06-04
102,8509.0,8509.0,8316.0,8316.0,242030,2010-06-07
103,8316.0,8380.0,8316.0,8380.0,201830,2010-06-08
104,8509.0,8573.0,8445.0,8509.0,141270,2010-06-09
105,8509.0,8638.0,8509.0,8573.0,166990,2010-06-10
106,8702.0,8702.0,8573.0,8638.0,137070,2010-06-11
107,8767.0,8831.0,8767.0,8831.0,222930,2010-06-14
108,8638.0,8702.0,8573.0,8573.0,133940,2010-06-15
109,8702.0,8702.0,8573.0,8702.0,92920,2010-06-16
110,8767.0,8831.0,8702.0,8831.0,284160,2010-06-17
111,8896.0,8896.0,8702.0,8702.0,192690,2010-06-18
112,8896.0,8896.0,8767.0,8896.0,190170,2010-06-21
113,8896.0,9025.0,8831.0,9025.0,272670,2010-06-22
114,8896.0,8960.0,8702.0,8702.0,85850,2010-06-23
115,8702.0,9089.0,8702.0,8960.0,315930,2010-06-24
116,8831.0,8960.0,8767.0,8831.0,113780,2010-06-25
117,8767.0,8831.0,8767.0,8767.0,53210,2010-06-28
118,8896.0,9025.0,8831.0,8960.0,481940,2010-06-29
119,8960.0,8960.0,8702.0,8896.0,104470,2010-06-30
120,8767.0,9025.0,8767.0,9025.0,276410,2010-07-01
121,8896.0,8896.0,8702.0,8767.0,133410,2010-07-02
122,8896.0,8896.0,8767.0,8831.0,165700,2010-07-05
123,8896.0,8896.0,8702.0,8767.0,256550,2010-07-06
124,8896.0,8896.0,8702.0,8702.0,118100,2010-07-07
125,8831.0,9025.0,8831.0,8960.0,170440,2010-07-08
126,8960.0,8960.0,8831.0,8896.0,43130,2010-07-09
127,8702.0,8831.0,8702.0,8831.0,70640,2010-07-12
128,9025.0,9025.0,8896.0,8960.0,480870,2010-07-13
129,8831.0,8960.0,8831.0,8831.0,78990,2010-07-14
130,8767.0,8960.0,8767.0,8960.0,155780,2010-07-15
131,8960.0,8960.0,8896.0,8960.0,56830,2010-07-16
132,8960.0,9025.0,8896.0,9025.0,116500,2010-07-19
133,9025.0,9025.0,8896.0,9025.0,125270,2010-07-20
134,8960.0,8960.0,8896.0,8960.0,131970,2010-07-21
135,9025.0,9089.0,8960.0,9025.0,398000,2010-07-22
136,9089.0,9089.0,9025.0,9089.0,180270,2010-07-23
137,9089.0,9089.0,8960.0,8960.0,79350,2010-07-26
138,9154.0,9347.0,9089.0,9347.0,943920,2010-07-27
139,9154.0,9347.0,9089.0,9154.0,164670,2010-07-28
140,9154.0,9605.0,9154.0,9605.0,504800,2010-07-29
141,9798.0,10056.0,9669.0,9927.0,722770,2010-07-30
142,9734.0,9927.0,9734.0,9863.0,198490,2010-08-02
143,10056.0,10314.0,9992.0,10056.0,431310,2010-08-03
144,9927.0,10056.0,9669.0,9734.0,276520,2010-08-04
145,10056.0,10185.0,9927.0,10185.0,303250,2010-08-05
146,10056.0,10056.0,9798.0,9927.0,277060,2010-08-06
147,9798.0,9798.0,9605.0,9669.0,240080,2010-08-09
148,9605.0,9605.0,9411.0,9540.0,309210,2010-08-10
149,9802.0,9802.0,9671.0,9671.0,33000,2010-08-11
150,9606.0,9606.0,9279.0,9279.0,208310,2010-08-12
151,9148.0,9344.0,9083.0,9279.0,173160,2010-08-13
152,9279.0,9606.0,9214.0,9606.0,130520,2010-08-16
153,9736.0,9802.0,9540.0,9802.0,146050,2010-08-17
154,9671.0,9671.0,9475.0,9475.0,61810,2010-08-18
155,9344.0,9475.0,9344.0,9410.0,100200,2010-08-19
156,9410.0,9802.0,9214.0,9802.0,142640,2010-08-20
157,9671.0,9671.0,9540.0,9540.0,106720,2010-08-23
158,9410.0,9410.0,9148.0,9148.0,244030,2010-08-24
159,9214.0,9214.0,8821.0,9083.0,260880,2010-08-25
160,8952.0,9279.0,8952.0,9148.0,210480,2010-08-26
161,9148.0,9214.0,9017.0,9148.0,92270,2010-08-27
162,9410.0,9606.0,9344.0,9410.0,192440,2010-08-30
163,9802.0,9802.0,9410.0,9802.0,590670,2010-08-31
164,9671.0,9736.0,9344.0,9736.0,350890,2010-09-01
165,9867.0,10128.0,9671.0,9671.0,471980,2010-09-06
166,9671.0,9671.0,9540.0,9540.0,286140,2010-09-07
167,9410.0,9540.0,9410.0,9475.0,174600,2010-09-08
168,9606.0,9606.0,9540.0,9606.0,107640,2010-09-09
169,9606.0,9671.0,9475.0,9475.0,146040,2010-09-10
170,9736.0,9736.0,9410.0,9540.0,88930,2010-09-13
171,9540.0,9606.0,9410.0,9540.0,44550,2010-09-14
172,9606.0,9606.0,9410.0,9540.0,102130,2010-09-15
173,9540.0,9606.0,9410.0,9410.0,107460,2010-09-16
174,9410.0,9606.0,9410.0,9606.0,168110,2010-09-17
175,9475.0,9606.0,9410.0,9540.0,70030,2010-09-20
176,9606.0,9606.0,9410.0,9410.0,190750,2010-09-21
177,9279.0,9410.0,9279.0,9344.0,220980,2010-09-22
178,9279.0,9410.0,9214.0,9344.0,273630,2010-09-23
179,9214.0,9344.0,9148.0,9214.0,212270,2010-09-24
180,9279.0,9279.0,9148.0,9148.0,133920,2010-09-27
181,9214.0,9279.0,9148.0,9279.0,193510,2010-09-28
182,9279.0,9279.0,9148.0,9214.0,223820,2010-09-29
183,9279.0,9344.0,9279.0,9279.0,271620,2010-09-30
184,9410.0,9410.0,9214.0,9279.0,186980,2010-10-01
185,9279.0,9279.0,9148.0,9279.0,231740,2010-10-04
186,9148.0,9410.0,9148.0,9410.0,307630,2010-10-05
187,9410.0,9475.0,9344.0,9475.0,243910,2010-10-06
188,9279.0,9671.0,9279.0,9606.0,449790,2010-10-07
189,9606.0,9606.0,9540.0,9540.0,209350,2010-10-08
190,9344.0,9475.0,9344.0,9410.0,120700,2010-10-11
191,9344.0,9410.0,9279.0,9344.0,97840,2010-10-12
192,9344.0,9475.0,9279.0,9475.0,299390,2010-10-13
193,9475.0,9540.0,9410.0,9540.0,191890,2010-10-14
194,9410.0,9475.0,9279.0,9344.0,345600,2010-10-15
195,9410.0,9410.0,9344.0,9344.0,136180,2010-10-18
196,9410.0,9410.0,9344.0,9344.0,257230,2010-10-19
197,9344.0,9344.0,9148.0,9214.0,176310,2010-10-20
198,9148.0,9214.0,9083.0,9083.0,211180,2010-10-21
199,9083.0,9083.0,9017.0,9083.0,155560,2010-10-22
200,9083.0,9148.0,8952.0,9083.0,292180,2010-10-25
201,9344.0,9410.0,9083.0,9344.0,360540,2010-10-26
202,9410.0,9606.0,9410.0,9475.0,563730,2010-10-27
203,9410.0,9606.0,9410.0,9606.0,487350,2010-10-28
204,9671.0,10063.0,9671.0,9998.0,767340,2010-10-29
205,9998.0,9998.0,9671.0,9736.0,252080,2010-11-01
206,9671.0,9736.0,9540.0,9540.0,126370,2010-11-02
207,9671.0,9671.0,9410.0,9540.0,123750,2010-11-03
208,9475.0,9606.0,9475.0,9606.0,48220,2010-11-04
209,9671.0,9932.0,9540.0,9932.0,519640,2010-11-05
210,9932.0,9932.0,9475.0,9475.0,248250,2010-11-08
211,9671.0,9671.0,9475.0,9540.0,320870,2010-11-09
212,9606.0,9671.0,9540.0,9671.0,251370,2010-11-10
213,9475.0,9671.0,9475.0,9475.0,72750,2010-11-11
214,9410.0,9410.0,9214.0,9410.0,263630,2010-11-12
215,9279.0,9410.0,9083.0,9148.0,198760,2010-11-15
216,9148.0,9148.0,9017.0,9083.0,274720,2010-11-16
217,9148.0,9214.0,8952.0,8952.0,331060,2010-11-17
218,9148.0,9148.0,8952.0,9017.0,177040,2010-11-18
219,9214.0,9214.0,8887.0,8887.0,282930,2010-11-19
220,8691.0,9017.0,8691.0,9017.0,153690,2010-11-22
221,9017.0,9214.0,9017.0,9148.0,165780,2010-11-23
222,9148.0,9279.0,9017.0,9279.0,95090,2010-11-24
223,9214.0,9279.0,9148.0,9148.0,75870,2010-11-25
224,9214.0,9214.0,8952.0,8952.0,123150,2010-11-26
225,9017.0,9214.0,9017.0,9214.0,162860,2010-11-29
226,9606.0,9606.0,9148.0,9148.0,243360,2010-11-30
227,9214.0,9214.0,8952.0,8952.0,691780,2010-12-01
228,9083.0,9148.0,8952.0,9017.0,177920,2010-12-02
229,9214.0,9214.0,9017.0,9017.0,229420,2010-12-03
230,9017.0,9017.0,8821.0,8952.0,617980,2010-12-06
231,8887.0,8952.0,8821.0,8821.0,341380,2010-12-07
232,8887.0,8887.0,8756.0,8756.0,144930,2010-12-08
233,8821.0,8952.0,8756.0,8887.0,161060,2010-12-09
234,8952.0,8952.0,8821.0,8952.0,419620,2010-12-10
235,8952.0,9148.0,8952.0,9083.0,383130,2010-12-13
236,9083.0,9083.0,8887.0,9017.0,383570,2010-12-14
237,8952.0,9017.0,8821.0,8821.0,429720,2010-12-15
238,8691.0,8821.0,8560.0,8560.0,453340,2010-12-16
239,8625.0,8691.0,8560.0,8625.0,416970,2010-12-17
240,8625.0,8756.0,8429.0,8625.0,412040,2010-12-20
241,8495.0,8625.0,8429.0,8495.0,487160,2010-12-21
242,8495.0,8560.0,8429.0,8429.0,251060,2010-12-22
243,8364.0,8495.0,8364.0,8495.0,347800,2010-12-23
244,8495.0,8560.0,8364.0,8429.0,231970,2010-12-24
245,8495.0,8495.0,8364.0,8429.0,256120,2010-12-27
246,8495.0,8495.0,8364.0,8495.0,285250,2010-12-28
247,8495.0,8495.0,8299.0,8429.0,326940,2010-12-29
248,8299.0,8429.0,8299.0,8299.0,536960,2010-12-30
249,8299.0,8429.0,8299.0,8429.0,291090,2010-12-31
250,8495.0,8495.0,8299.0,8299.0,253340,2011-01-04
251,8364.0,8364.0,8103.0,8168.0,319330,2011-01-05
252,8103.0,8233.0,8103.0,8168.0,133570,2011-01-06
253,8103.0,8168.0,8103.0,8103.0,482230,2011-01-07
254,8103.0,8299.0,8103.0,8168.0,389750,2011-01-10
255,8168.0,8233.0,8037.0,8168.0,248270,2011-01-11
256,8233.0,8233.0,7972.0,7972.0,365320,2011-01-12
257,7907.0,8037.0,7907.0,7907.0,207110,2011-01-13
258,8168.0,8299.0,8168.0,8299.0,185040,2011-01-14
259,8691.0,8691.0,8495.0,8495.0,590470,2011-01-17
260,8495.0,8625.0,8429.0,8495.0,346590,2011-01-18
261,8625.0,8625.0,8429.0,8429.0,244690,2011-01-19
262,8364.0,8429.0,8299.0,8299.0,140760,2011-01-20
263,8495.0,8495.0,8364.0,8364.0,285390,2011-01-21
264,8364.0,8364.0,8233.0,8233.0,370470,2011-01-24
265,8168.0,8299.0,8168.0,8168.0,437760,2011-01-25
266,8103.0,8168.0,8037.0,8103.0,348000,2011-01-26
267,8037.0,8495.0,8037.0,8495.0,386830,2011-01-27
268,8560.0,8560.0,8233.0,8233.0,408070,2011-01-28
269,8299.0,8625.0,8299.0,8299.0,480160,2011-02-08
270,8495.0,8495.0,8233.0,8233.0,211100,2011-02-09
271,8233.0,8299.0,8168.0,8168.0,393200,2011-02-10
272,8168.0,8168.0,8037.0,8103.0,576950,2011-02-11
273,8233.0,8233.0,7972.0,8037.0,290810,2011-02-14
274,7972.0,8037.0,7972.0,8037.0,266520,2011-02-15
275,8037.0,8103.0,7972.0,7972.0,179170,2011-02-16
276,7972.0,7972.0,7841.0,7972.0,182910,2011-02-17
277,7841.0,7972.0,7580.0,7580.0,674860,2011-02-18
278,7449.0,7449.0,7253.0,7253.0,349210,2011-02-21
279,6992.0,7253.0,6926.0,7057.0,654500,2011-02-22
280,6992.0,7253.0,6992.0,6992.0,379950,2011-02-23
281,6796.0,6926.0,6665.0,6926.0,591360,2011-02-24
282,7253.0,7253.0,6861.0,7253.0,365920,2011-02-25
283,7188.0,7384.0,7057.0,7057.0,466550,2011-02-28
284,7057.0,7123.0,6992.0,7123.0,223800,2011-03-01
285,7123.0,7123.0,6796.0,7057.0,428290,2011-03-02
286,7057.0,7123.0,6861.0,7057.0,243550,2011-03-03
287,7188.0,7188.0,7057.0,7057.0,260440,2011-03-04
288,7057.0,7123.0,7057.0,7057.0,132760,2011-03-07
289,7057.0,7188.0,7057.0,7188.0,233450,2011-03-08
290,7188.0,7188.0,6861.0,7057.0,176060,2011-03-09
291,6992.0,7123.0,6992.0,7123.0,301530,2011-03-10
292,7188.0,7188.0,7057.0,7057.0,288970,2011-03-11
293,6926.0,7057.0,6926.0,6926.0,179190,2011-03-14
294,6861.0,6926.0,6861.0,6861.0,190180,2011-03-15
295,6926.0,6926.0,6796.0,6861.0,246180,2011-03-16
296,6861.0,6926.0,6796.0,6796.0,118750,2011-03-17
297,6796.0,6926.0,6730.0,6926.0,412110,2011-03-18
298,6992.0,6992.0,6926.0,6926.0,229180,2011-03-21
299,6926.0,6992.0,6861.0,6926.0,214610,2011-03-22
300,6926.0,6992.0,6926.0,6992.0,101550,2011-03-23
301,6926.0,6992.0,6861.0,6926.0,52750,2011-03-24
302,6861.0,6861.0,6796.0,6861.0,99110,2011-03-25
303,6926.0,6926.0,6730.0,6796.0,67550,2011-03-28
304,6796.0,6796.0,6730.0,6730.0,35290,2011-03-29
305,6665.0,6730.0,6600.0,6665.0,196660,2011-03-30
306,6665.0,6730.0,6600.0,6665.0,58030,2011-03-31
307,6665.0,6665.0,6495.0,6521.0,122770,2011-04-01
308,6796.0,6796.0,6796.0,6796.0,131820,2011-04-04
309,7123.0,7123.0,7123.0,7123.0,122720,2011-04-05
310,7449.0,7449.0,7449.0,7449.0,324410,2011-04-06
311,7515.0,7776.0,7449.0,7515.0,1194250,2011-04-07
312,7449.0,7515.0,7384.0,7515.0,215430,2011-04-08
313,7188.0,7515.0,7188.0,7188.0,184160,2011-04-13
314,6992.0,7188.0,6926.0,6926.0,143580,2011-04-14
315,6926.0,6992.0,6861.0,6926.0,268920,2011-04-15
316,6730.0,6926.0,6730.0,6730.0,119010,2011-04-18
317,6600.0,6796.0,6600.0,6665.0,121670,2011-04-19
318,6730.0,6730.0,6600.0,6600.0,288500,2011-04-20
319,6600.0,6665.0,6534.0,6600.0,125940,2011-04-21
320,6730.0,6730.0,6521.0,6521.0,108710,2011-04-22
321,6534.0,6796.0,6534.0,6796.0,104440,2011-04-25
322,6796.0,6861.0,6665.0,6665.0,142470,2011-04-26
323,6796.0,6796.0,6521.0,6665.0,283140,2011-04-27
324,6665.0,6665.0,6534.0,6600.0,106310,2011-04-28
325,6600.0,6796.0,6600.0,6665.0,198900,2011-04-29
326,6600.0,6796.0,6600.0,6730.0,116010,2011-05-04
327,6796.0,6796.0,6730.0,6796.0,99170,2011-05-05
328,6796.0,6994.0,6796.0,6862.0,173370,2011-05-06
329,6994.0,6994.0,6862.0,6994.0,169860,2011-05-09
330,6994.0,7060.0,6994.0,6994.0,184360,2011-05-10
331,6862.0,6994.0,6862.0,6928.0,296850,2011-05-11
332,6796.0,6928.0,6796.0,6928.0,101770,2011-05-12
333,6928.0,6994.0,6928.0,6928.0,206020,2011-05-13
334,6928.0,6994.0,6796.0,6796.0,153430,2011-05-16
